match_id,first_to_serve,home_team_seed,away_team_seed,custom_id,winner_code,default_period_count,start_datetime,match_slug,final_result_only,round_id,name,slug,cup_round_type,season_id,year,period_1,period_2,period_3,period_4,period_5,current_period_start_timestamp,tournament_id,tournament_name,tournament_slug,tournament_unique_id,tournament_category_name,tournament_category_slug,user_count,ground_type,tennis_points,has_event_player_statistics,crowd_sourcing_enabled,has_performance_graph_feature,display_inverse_home_away_teams,priority,competition_type,city,stadium,venue_id,country
11699003,,3,,xBacsCjuc,1,3.0,1696150800.0,carnevalle-larwig,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699004,,6,,mlcdsoTfd,1,3.0,1696150800.0,fix-protic-zakelj,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699005,,WC,14,uKIcseWPd,2,3.0,1696143600.0,keller-semenistaja,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699006,,WC,13,rbpdsvutd,2,3.0,1696143600.0,mikovic-wojta,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699007,,,,tOmbsTibd,,3.0,1696150800.0,benesova-masic,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699008,,,15,kqHdsgMKd,2,3.0,1696150800.0,ksandinov-kargina,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699009,,WC,,QjkdswaId,1,3.0,1696167000.0,gleixner-safta,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699010,,,16,dXedsDugd,1,3.0,1696161600.0,sopkova-chramcova,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699011,,1,,FBbcsEJpd,1,3.0,1696143600.0,agwi-vatteroni,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699012,,,9,LXQbsakEc,2,3.0,1696161600.0,vanik-sopkova,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699013,,,12,ieocsbXcd,2,3.0,1696161600.0,slavikova-kovacicova,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699014,,4,,ZIGcsWEDd,2,3.0,1696143600.0,firman-marusinova,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699015,,4,,kMqcsGwYc,1,3.0,1696143600.0,lanik-dragomirov,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699035,,WC,9,miNdsVYTd,2,3.0,1696143600.0,vogt-mijovic,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699036,,,16,NCHdsrTVd,2,3.0,1696143600.0,poborilova-inisan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699037,,8,,VRRbslrac,1,3.0,1696152600.0,borodulina-timm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699038,,,,IUbcsBoKc,2,3.0,1696158000.0,petrova-pietras,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699039,,,11,GKPbsgjGd,1,3.0,1696143600.0,sarinova-breckova,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699040,,,13,dKbcsNUbc,1,3.0,1696152600.0,krznaric-aragosa,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699041,,,,ymQbsWTUd,1,3.0,1696143600.0,orlinska-voracek,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699042,,,10,xyfbsNCtc,2,3.0,1696158000.0,heinzova-yazawa,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699043,,,14,GPGcskjDd,2,3.0,1696143600.0,crimmel-nikcevic,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699044,,,,BfgdsEQMd,2,3.0,1696143600.0,lanisek-skrabalova,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699045,,,,mfocsTmEd,2,3.0,1696143600.0,wirglerova-kusy-alzugaray,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699046,,,,TtddsDPLd,1,3.0,1696143600.0,stella-ferrazzoli-ignjatic,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699047,,,15,JLhcsPBId,2,3.0,1696158000.0,trklja-barnes,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699048,,,,nvJbsvtXd,2,3.0,1696143600.0,bilic-alkio,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699049,,,WC,tcecsPJpd,1,3.0,1696143600.0,knez-munteanu,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699050,,,,nhfdswtXd,2,3.0,1696152600.0,bumbak-wiche,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699051,,,,ZKqcsqcGd,1,3.0,1696158000.0,polakovicova-vasilyeva,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699052,,WC,,PuncsxtXd,2,3.0,1696152600.0,kajtazi-zamberlani,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699053,,,12,nAVbsqmvd,2,3.0,1696143600.0,nylander-altelius-matos-sequeira-fernandes,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699054,,,,GxNbsrUud,1,3.0,1696158000.0,otzipka-muller,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699055,,,,wDDbsxqPd,2,3.0,1696152600.0,peric-bebic,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699056,,WC,,GHFdsNoWd,1,3.0,1696143600.0,serban-serticova,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699057,,WC,,xoWdsytXd,2,3.0,1696143600.0,pozzetti-langlais,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699058,,,,UORdsztXd,1,3.0,1696152600.0,tognoni-ngijol-carre,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699059,,,WC,FbJbskiId,1,3.0,1696143600.0,meneguzzo-nylander-altelius,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699062,,,11,ywCcsaBPc,1,3.0,1696161000.0,pawelski-blanch,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699063,,2,WC,BBlbsAtXd,1,3.0,1696155000.0,aunion-echargui,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699064,,,,kgfbsmhCb,,3.0,1696149000.0,damas-blanch,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699065,,4,,VBvsyVLc,1,3.0,1696159500.0,manzanera-pertusa-damm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699067,,5,,iUZsIyBb,1,3.0,1696155000.0,singh-cukierman,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699068,,3,,MLUsdfUc,1,3.0,1696165500.0,maksymchuk-harris,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699069,,,12,jHUsLtib,2,3.0,1696149000.0,kaliyanda-poonacha-barroso-campos,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699070,,1,,kLysPCKc,1,3.0,1696168800.0,merida-aguilar-caruso,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699071,,,10,npIsAKTb,2,3.0,1696169700.0,echeverria-santillan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699072,,,7,vQlbsNOOc,1,3.0,1696165500.0,pokorny-orlov,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699073,,,8,DyYsiCld,1,3.0,1696157100.0,gulin-gautier,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699074,,,9,RlhsRled,2,3.0,1696149000.0,butvilas-cox,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699083,,,,rvecsWTqd,2,3.0,1696251600.0,landaluce-maestrelli,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699084,,,5,XLFbsdgpc,2,3.0,1696247100.0,cazaux-brancaccio,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699097,2,4,Q,oZCsuRuc,1,3.0,1696165200.0,janicijevic-estable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699098,1,,12,OxGcsMAMd,1,3.0,1696167000.0,vitter-ajavon,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699099,2,,13,kZFbsOwod,2,3.0,1696167600.0,jucha-seeman,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699100,1,WC,,gLXsTItd,1,3.0,1696159800.0,colne-giovannini,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699101,2,,16,myQbsfUVd,2,3.0,1696163100.0,gerbaud-bertimon,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699102,2,1,WC,LuObsOnhc,1,3.0,1696179300.0,fouilloux-reynolds,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699103,1,,11,EKPbshfJd,2,3.0,1696180200.0,ghazouani-durand-aerne,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699104,2,WC,10,YDjbsCcec,2,3.0,1696152600.0,rey-calzi,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699105,2,,15,PbvbsVItd,2,3.0,1696147200.0,malige-pierre,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699106,1,,9,fGObsBGFd,1,3.0,1696155000.0,rocci-reveniau,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699107,2,2,,Jbebsychd,1,3.0,1696174200.0,deflandre-bouquet,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699108,1,5,,LyTbsfnpd,1,3.0,1696169400.0,villard-freire-da-silva,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699109,2,3,WC,oyZsnZnd,1,3.0,1696161900.0,berquier-boureau,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699110,1,WC,14,oZndsBtXd,1,3.0,1696176900.0,grandvincent-lacides,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699111,2,6,,OMhdsWYDd,1,3.0,1696147200.0,wallner-vaksmann,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699112,1,8,,XnZcsffJd,2,3.0,1696147200.0,jarzaguet-corbinais,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699113,2,4,,AcmcslKnd,1,3.0,1696154100.0,merre-garcian,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699125,,,10,jFddsbhfd,1,3.0,1696147200.0,peiro-serrano-goldberg-alviani,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699126,,,13,xEXsWKcc,1,3.0,1696158000.0,brosset-thompkins,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699127,,1,WC,eNBcseKnd,1,3.0,1696147200.0,helguera-casado-nedelchev,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699128,,,11,aLPbsCqbc,2,3.0,1696163400.0,zusman-molino,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699129,,7,,XYLbsALUb,1,3.0,1696172400.0,rocens-cekirge,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699130,,2,,nfgdsrVqd,1,3.0,1696172400.0,sevilla-cesar-porras,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699131,,,9,cXtbsPQOb,2,3.0,1696152600.0,iamachkine-postay,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699132,,WC,12,nvMdsaEQd,1,3.0,1696172400.0,bieldiugin-roche-alcaya,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699133,,8,,RlKbsrWcd,1,3.0,1696163400.0,hodzic-minin,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699134,,WC,16,lvidsDtXd,2,3.0,1696152600.0,sanclemente-claver-regas-luis,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699135,,WC,14,YPfdsCtXd,2,3.0,1696172400.0,diego-esteban-torres-baumgartner,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699136,,3,,ZrNbsJNbd,1,3.0,1696147200.0,siddiqui-sheyngezikht,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699137,,WC,12,gYadsEtXd,2,3.0,1696149000.0,nunez-gomez-tatu,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699138,,,11,duuskkTb,2,3.0,1696158000.0,murgett-parres-azcoitia,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699139,,,15,yBhcsulod,2,3.0,1696158000.0,bartlett-garri-murcia,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699140,,,14,oMYcsQUid,2,3.0,1696158000.0,villanueva-morillo-lopez-martinez,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699141,,,10,MwQcszOId,2,3.0,1696149000.0,sawant-lipiec,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699142,,7,,vuDsXKXc,1,3.0,1696165200.0,lazarova-bhatia,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699143,,,16,cfUcsMtGd,1,3.0,1696152600.0,solar-donoso-jurna,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699144,,,13,GCRsUJgd,2,3.0,1696152600.0,grechkina-fedoryshyn,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699145,,4,,FRrbsIOid,1,3.0,1696152600.0,naharro-curras-abasolo,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699146,,,9,FNbbsjHqd,2,3.0,1696149000.0,patil-cervino-ruiz,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699147,,6,,HWqdsAAKd,1,3.0,1696152600.0,puvill-lee,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699148,,,15,uAHcsKArd,2,3.0,1696158000.0,martin-manzano-busoms-puig,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699149,,6,,AzEbsccmd,2,3.0,1696158000.0,hartig-dussin,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699150,,5,WC,aMFbsbePd,2,3.0,1696163400.0,gonzalez-galino-izquierdo-luque,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699151,,8,,IwccsbFPd,1,3.0,1696165200.0,alberto-shin,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699153,1,,,qYadsphfd,1,3.0,1696153500.0,hansen-ntondele-zinga,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699154,2,,,YircsyBAc,2,3.0,1696174200.0,battesti-willson,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699155,1,,,FzfbshHOb,2,3.0,1696177500.0,courcoux-benamar,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699156,1,,,ncmcsNpZc,2,3.0,1696171500.0,bougouffa-lollia,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699157,2,WC,WC,VkrdsTEDd,2,3.0,1696166700.0,borez-boulard,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699158,2,WC,,uZpcswRtc,2,3.0,1696147200.0,ramirez-martial,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699159,1,,WC,bEUbsdaHd,1,3.0,1696147200.0,dvorackova-elde,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699160,1,,,wGZcsXEDd,1,3.0,1696153500.0,cammilleri-mohamed,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699161,2,,WC,BCrdsJtWd,2,3.0,1696147200.0,ciocan-myatovic,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699162,1,,,xaJcsXkrd,1,3.0,1696167600.0,brun-chekanskaya,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699163,2,,,gpFbsLwgd,2,3.0,1696165200.0,leclercq-girard,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699164,2,,,MQRbshdhd,2,3.0,1696173900.0,podrez-bergen,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699165,1,,,Mhddsqjfd,2,3.0,1696159500.0,munk-mortensen-arifullina,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699166,2,WC,,iYadsZTqd,1,3.0,1696160700.0,soulie-levivier,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699167,2,,,zXhcsdhMc,1,3.0,1696159800.0,psonka-weckerle,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699168,2,,,pYadsQgfd,2,3.0,1696154100.0,thomas-iglesias-deppner,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699173,2,,2,jYhcsGlIc,2,3.0,1696165200.0,ambrogi-guillen-meza,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699185,1,8,,ZvQsCDKb,2,3.0,1696171500.0,nuudi-jokic,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699186,1,5,,OiicsQBpc,1,3.0,1696162200.0,falkner-mair,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699187,1,,13,lItsjckc,1,3.0,1696176300.0,hance-gamiz,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699188,1,,15,AuDbsfNYc,2,3.0,1696150800.0,veleva-hoste-ferrer,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699189,1,7,,llIbsPkJb,1,3.0,1696170900.0,lanca-mansouri,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699190,2,,9,aItskBkc,1,3.0,1696166700.0,zelnickova-kolb,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699191,1,3,,wmEbsNnFd,1,3.0,1696158300.0,moreira-maristany-zuleta-de-reales,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699192,2,,16,ieBbsixid,2,3.0,1696150800.0,giannini-portillo-ramirez,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699193,1,,12,UTBsRdeb,2,3.0,1696161600.0,rame-kolb,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699194,1,1,,MadcsQJpd,1,3.0,1696150800.0,gupta-amariei,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699195,1,WC,10,geqcsFtXd,2,3.0,1696156800.0,santos-oliveira-jorge,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699196,2,,11,FkobsXBbc,2,3.0,1696167000.0,franco-dias-seibold,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699197,2,6,,IZwsXuDb,1,3.0,1696173600.0,kucmova-morderger,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699198,2,4,,HyAsxlcd,1,3.0,1696161600.0,garcia-lazaro-garcia,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699199,1,2,,RDDbsaBuc,1,3.0,1696156500.0,garkusha-kanev,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699200,1,,14,NoAsLnHc,1,3.0,1696174200.0,costa-araujo-morderger,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699221,,5,,vbvbsPGOc,2,3.0,1696157100.0,mikrut-fonio,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699222,,WC,11,xNDbsRYpc,2,3.0,1696158000.0,araujo-sanchez-jover,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699223,,,,VfFbsqFqd,2,3.0,1696147200.0,holder-thalheimer,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699224,,,8,dyRsMjV,2,3.0,1696167600.0,handel-dalla-valle,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699225,,,,YuhdsXftd,1,3.0,1696147200.0,soares-liokossis,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699226,,6,WC,tPgscxu,1,3.0,1696170900.0,falcao-laaksonen,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699227,,1,WC,fvDbspcTb,1,3.0,1696163100.0,krutykh-coelho,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699228,,A,7,PhfbsvLLc,2,3.0,1696163100.0,rocha-vale,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699229,,,,yZCcszYId,1,3.0,1696156200.0,samet-almeida-junior,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699230,,,10,POOcsDQjd,2,3.0,1696154400.0,cardinaud-nad,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699231,,3,,AoIbslcYb,1,3.0,1696150800.0,thomson-squire,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699232,,,,PbadsTwvd,2,3.0,1696147200.0,di-pietro-ajimi,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699233,,,14,UmGcseypd,1,3.0,1696147200.0,elyasi-morolli,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699234,,,12,hyJcsiKpd,2,3.0,1696147200.0,lock-munoz,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699235,,4,A,CWxscHhb,1,3.0,1696169100.0,weis-domingues,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699236,,,10,aODsJgMb,2,3.0,1696150800.0,forti-fanselow,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699237,,,,cmGbsUgMc,2,3.0,1696147200.0,rae-pohjola,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699238,,,,nLLcslFdd,1,3.0,1696147200.0,roe-flannelly-blackbeard,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699239,,,,TCXbsiMKd,2,3.0,1696147200.0,mustafin-ichikawa,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699240,,,,HjDdsjMWd,1,3.0,1696147200.0,ganesh-haddad,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699241,,2,,YyqbstLLc,2,3.0,1696155600.0,faria-stodder,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699242,,,,mcGdsHPLd,1,3.0,1696147200.0,goerdes-beldiman,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699243,,,16,TlDdsTyLd,2,3.0,1696147200.0,cervenak-laborde,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699244,,,,teedsvxud,2,3.0,1696147200.0,volkov-lanciaprima,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699245,,,,YdmcsHQEc,2,3.0,1696147200.0,remander-osabuohien,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699246,,,11,PeZcsEdhd,2,3.0,1696147200.0,ferreira-wortsman-villoslada,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699247,,,,bKndsdFTd,1,3.0,1696147200.0,bruns-piana,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699248,,,,ACtcsQCtc,1,3.0,1696147200.0,kouni-krattiger,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699249,,,,UNldsHCUd,2,3.0,1696154400.0,schoen-ben-aba,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699250,,,WC,zypsUoLc,1,3.0,1696147200.0,tremblay-nesterov,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699251,,6,,vIIcsEQjd,1,3.0,1696147200.0,orlov-mora-clement,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699252,,,,XPfdskCld,2,3.0,1696147200.0,toman-venturini,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699253,,,,BJtdsFiId,1,3.0,1696154400.0,gombitova-tahiri,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699254,,,,VePdsGtXd,1,3.0,1696147200.0,zorn-syrtveit,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699255,,,,QegdsDiId,2,3.0,1696156200.0,gombitova-longueville,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699256,,,,qEhbsQJed,1,3.0,1696147200.0,onofrei-umeoka,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699257,,8,,NutdsvItd,1,3.0,1696147200.0,schipor-philibert,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699258,,,,QzTbsmVId,1,3.0,1696147200.0,nav-sakka,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699259,,,,HbadsbmQd,1,3.0,1696147200.0,chambonniere-schaer,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699260,,,9,MhfcskQGc,2,3.0,1696147200.0,allen-oliver-moratalla,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699261,,,,AtmcsNegd,2,3.0,1696147200.0,fedeli-bossi,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699262,,7,,zvidsqnpd,1,3.0,1696147200.0,panaras-mezouar,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699263,,,15,QEqdsNkvd,2,3.0,1696147200.0,larue-kalina,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699264,,,13,GWAbsTtOb,1,3.0,1696154400.0,ki-lung-ng-makhlouf,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699265,,,,RGfdspePd,2,3.0,1696147200.0,mokrov-pinto,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699266,,,,GdKdsOoWd,1,3.0,1696147200.0,ji-qi-pan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699267,,,,HMIbsHtXd,2,3.0,1696154400.0,ferrarini-chehoudi,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699268,,,,dDKcsYLWd,2,3.0,1696147200.0,falster-suviste,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699269,,,,hfZcsVTqd,1,3.0,1696154400.0,leroux-hermassi,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699270,,A,12,LdwbsoKnd,2,3.0,1696150800.0,pereira-barranco-cosano,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699271,,WC,9,jwTsfnQb,2,3.0,1696163100.0,rocha-taberner,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699272,,,,aBDsunEd,1,3.0,1696147200.0,schmitt-raman,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699296,1,Q,,bQqcspbod,1,3.0,1696168500.0,sonobe-biolay,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699334,,8,,gmBslxFc,2,3.0,1696254900.0,gigante-agamenone,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699341,,,12,mZvsYNDc,2,3.0,1696159500.0,coulibaly-vatutin,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699342,,5,,rfusXUM,1,3.0,1696152300.0,hoang-lamasine,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699343,,,7,nXNsGTFb,2,3.0,1696147200.0,broom-wallart,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11699344,,4,A,gLFbsLkad,1,3.0,1696161600.0,debru-schell,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
